Flow Duration,Total Fwd Packets,Total Backward Packets,Packet Length Mean,Flow Bytes/s,Protocol,Destination Port,Label
15500397,28,28,977.0714285714286,3529.9740021819202,6,443,0
15549073,28,29,1012.1052631578947,3710.188973089141,6,63686,0
0,1,0,54.0,0,6,7680,0
38039,2,0,91.5,4810.795630182577,6,7680,0
75494,2,1,104.0,4132.7629213696055,6,50399,0
0,1,0,234.0,0,17,5353,0
76315533,3,0,248.33333333333334,9.762101660802237,17,5353,0
7033263,3,0,216.0,92.1336138067555,17,138,0
0,1,0,121.0,0,17,5353,0
126647923,139,0,407.46043165467626,447.200383933813,17,5353,0
0,1,0,96.0,0,6,443,0
0,1,0,301.0,0,6,5222,0
393471,3,1,100.25,1019.1335864934416,6,7680,0
430270,4,1,91.0,1057.4738874241834,6,7680,0
465708,4,2,90.66666666666667,1168.1132839337292,6,50399,0
507697,4,3,85.42857142857143,1177.8659975702521,6,50399,0
549065,5,3,81.5,1187.4714585516224,6,7680,0
64336611,1,2,79.33333333333333,3.699293336291895,6,62028,0
64397937,1,3,3603.0,223.79598630053326,6,62028,0
64477796,1,4,2901.8,225.02319746723668,6,62028,0
64526477,2,4,2427.1666666666665,225.69030039835295,6,443,0
64564572,3,4,2095.0,227.13694857168454,6,443,0
64614449,4,4,1845.875,228.5402130409097,6,443,0
64658747,5,4,1652.111111111111,229.96114957812534,6,443,0
64701164,5,5,2480.7,383.4088658100909,6,62028,0
64738002,5,6,2267.181818181818,385.229678553227,6,62028,0
64775194,6,6,2082.75,385.84214573176797,6,443,0
64815268,7,6,1930.3846153846155,387.1772897707873,6,443,0
64851919,8,6,1799.7857142857142,388.53129284146627,6,443,0
64888526,8,7,1683.4,389.1442940674555,6,62028,0
64924299,8,8,1581.5625,389.7616149484218,6,62028,0
64961655,8,9,1491.7058823529412,390.36874823122037,6,62028,0
64996826,8,10,1411.8333333333333,390.9883219958907,6,62028,0
65032381,8,11,1340.3684210526317,391.60491269761656,6,62028,0
0,1,0,1124.0,0,17,3702,0
127908724,142,0,381.3943661971831,423.4113067262914,17,5353,0
127942777,143,0,380.041958041958,424.76801901356026,17,5353,0
89067565,20,0,93.95,21.09634400237321,17,5353,0
0,1,0,92.0,0,17,137,0
128896922,19,0,92.0,13.5612237388242,17,137,0
128904173,18,0,92.0,12.84675243411986,17,137,0
128794315,2,0,92.0,1.4286344795289763,17,137,0
0,1,0,92.0,0,17,137,0
128958567,2,0,92.0,1.4268148605954813,17,137,0
128963666,2,0,92.0,1.4267584382506708,17,137,0
0,1,0,92.0,0,17,137,0
0,1,0,211.0,0,17,1900,0
128959670,2,0,92.0,1.4268026551592876,17,137,0
128516691,2,0,92.0,1.4317206421150144,17,137,0
126094626,4,0,167.0,5.297608769437002,17,1900,0
127376268,23,0,76.0,13.723121468460542,17,5353,0
127435877,24,0,76.0,14.313080703028508,17,5353,0
0,1,0,70.0,0,17,5355,0
0,1,0,70.0,0,17,5355,0
129265500,4,0,92.0,2.846853943604723,17,137,0
126085670,37,0,81.0,23.769552787402336,17,5353,0
0,1,0,75.0,0,17,5355,0
1957026,1,1,177.5,181.397669669336,6,63615,0
66106330,8,12,2193.85,663.7337110983852,6,62028,0
66144921,8,13,2094.3809523809523,664.9338902397128,6,62028,0
2126490,1,1,75.0,70.53877131285887,6,58339,0
66222342,9,13,2001.6363636363637,664.9719490733318,6,443,0
66262664,10,13,1919.0434782608695,666.106632038426,6,443,0
66301128,11,13,1843.3333333333333,667.2586261636908,6,443,0
66341542,12,13,1773.68,668.3896421676226,6,443,0
66379542,13,13,1709.3846153846155,669.5436338675676,6,443,0
66421854,13,14,2118.740740740741,861.2526801518582,6,62028,0
66458611,14,14,2045.0,861.5888703910728,6,443,0
66497228,14,15,2073.7241379310344,904.3685197329769,6,62028,0
66533779,14,16,2048.5333333333333,923.6811756334546,6,62028,0
66571102,15,16,1984.1935483870968,923.974484427107,6,443,0
66606858,16,16,1925.375,925.0098538812468,6,443,0
66643014,17,16,1870.121212121212,926.0385399149687,6,443,0
66682236,18,16,1818.1176470588234,927.023496911108,6,443,0
66720822,18,17,1848.4,969.6223348913991,6,62028,0
66757626,18,18,1821.5833333333333,982.3147352503071,6,62028,0
66800712,18,19,1774.8648648648648,983.073341943983,6,62028,0
66840871,19,19,1729.578947368421,983.290596346972,6,443,0
66884312,20,19,1687.8461538461538,984.1769713488288,6,443,0
66922099,21,19,1647.975,985.0109436680456,6,443,0
66960063,21,20,1609.0975609756097,985.2589158921014,6,62028,0
66999455,21,21,1572.0714285714287,985.4856180492302,6,62028,0
67038959,21,22,1536.7674418604652,985.7104061537758,6,62028,0
67077626,21,23,1503.0681818181818,985.9472263484685,6,62028,0
130923892,2,0,92.0,1.4053966557168558,17,137,0
131155493,2,0,92.0,1.4029149276048996,17,137,0
131059867,2,0,92.0,1.4039385435525875,17,137,0
131064303,20,0,92.0,14.038910333638238,17,137,0
131166564,4,0,92.0,2.8055930271894383,17,137,0
131139807,21,0,92.0,14.732368739748466,17,137,0
131174693,22,0,92.0,15.429805463016589,17,137,0
131122349,19,0,92.0,13.331060721800334,17,137,0
131454019,17,0,92.0,11.897696328105937,17,137,0
131211047,20,0,92.0,14.023209399054371,17,137,0
131274246,19,0,92.0,13.315635375666302,17,137,0
131310275,20,0,92.0,14.012612459829771,17,137,0
131354818,21,0,92.0,14.708253780576,17,137,0
131398384,22,0,92.0,15.403537924815101,17,137,0
131438007,23,0,92.0,16.09884412362269,17,137,0
131340974,20,0,92.0,14.009337167578096,17,137,0
131379318,21,0,92.0,14.705510874231965,17,137,0
131385020,19,0,92.0,13.304408650190913,17,137,0
131423304,20,0,92.0,14.000561058718192,17,137,0
88915504,13,0,167.0,24.416439039195662,17,1900,0
0,1,0,212.0,0,17,1900,0
0,1,0,188.0,0,17,5353,0
113970336,6,0,200.0,10.529055476117797,17,39929,0
3909336,1,2,163.33333333333334,125.34097573303903,6,63615,0
3946809,1,3,170.25,172.5444298183431,6,63615,0
3987092,2,3,147.0,184.3448580458693,6,5222,0
4073216,1,2,77.33333333333333,56.95743802354324,6,58339,0
4128160,1,3,77.5,75.0939842708755,6,58339,0
4167334,2,3,72.8,87.34600399437797,6,443,0
4206790,3,3,69.66666666666667,99.36315620016346,6,443,0
131978097,4,0,92.0,2.7883414481393016,17,137,0
132048442,22,0,92.0,15.327708254404959,17,137,0
132088363,23,0,92.0,16.019579149516623,17,137,0
132137597,24,0,92.0,16.70985424870254,17,137,0
132123973,22,0,92.0,15.318945926569008,17,137,0
131993254,3,0,92.0,2.0910159440168616,17,137,0
132216372,23,0,92.0,16.004069333620834,17,137,0
132223630,21,0,92.0,14.611609035195011,17,137,0
132258463,22,0,92.0,15.303368509519785,17,137,0
132234056,3,0,92.0,2.0872081396183964,17,137,0
132241018,3,0,92.0,2.087098262402228,17,137,0
116960019,7,0,334.57142857142856,20.023936454871002,17,5353,0
3350294,2,0,92.0,54.920539660998614,17,137,0
132269731,3,0,92.0,2.086645189567993,17,137,0
81336826,4,0,213.0,10.474959972021335,17,5353,0
129023372,7,0,243.14285714285714,13.19140843500669,17,5353,0
131924840,3,0,92.0,2.0921003092303097,17,137,0
3973535,2,0,1124.0,565.7430551567948,17,3702,0
88655035,18,0,337.72222222222223,68.56914555053315,17,5353,0
88708086,19,0,331.6842105263158,71.04200153842027,17,5353,0
132550296,5,0,92.0,3.4703807810685645,17,137,0
132524499,4,0,92.0,2.776845053425996,17,137,0
5218640,3,4,67.42857142857143,90.44501861542943,6,58339,0
0,1,0,124.0,0,6,443,0
5257375,3,3,142.16666666666666,162.24825551240664,6,5222,0
5296313,4,3,140.28571428571428,185.41197595248116,6,5222,0
5332586,5,3,146.25,219.4057323617369,6,5222,0
5368813,6,3,147.66666666666666,247.54074888156077,6,5222,0
5408866,7,3,148.9,275.2887246125228,6,5222,0
5459966,8,3,149.9090909090909,302.01649622108613,6,5222,0
5518306,9,3,150.66666666666666,327.6367349167802,6,5222,0
5557200,10,3,148.6153846153846,347.6570515701315,6,5222,0
5609688,11,3,147.35714285714286,367.75658841059914,6,5222,0
133764190,3,0,92.0,2.0633324853958936,17,137,0
131963380,127,0,383.86614173228344,369.4282456517055,17,5353,0
133632656,24,0,92.0,16.52290732372881,17,137,0
0,1,0,1480.0,0,17,5353,0
45746,2,0,801.5,35040.69978527799,17,5353,0
133860397,3,0,92.0,2.06184954620838,17,137,0
133867311,23,0,92.0,15.806696770429305,17,137,0
133910400,24,0,92.0,16.48863715955089,17,137,0
133920545,3,0,92.0,2.0609235072941394,17,137,0
133821185,5,0,92.0,3.4374228536013214,17,137,0
133890167,25,0,92.0,17.17825916035389,17,137,0
133928515,26,0,92.0,17.8602741020886,17,137,0
134036527,21,0,92.0,14.41398125325774,17,137,0
0,1,0,92.0,0,17,137,0
134108051,22,0,92.0,15.092307911251782,17,137,0
0,1,0,216.0,0,17,138,0
0,1,0,92.0,0,17,137,0
2533413,2,0,188.0,148.41636129662731,17,5353,0
6394706,11,4,141.13333333333333,331.055044704134,6,63615,0
6435235,11,5,135.6875,337.3613660324187,6,63615,0
6476225,11,6,130.88235294117646,343.5643376639259,6,63615,0
6521161,11,7,126.61111111111111,349.4776424396086,6,63615,0
6559978,11,8,122.78947368421052,355.64141030285657,6,63615,0
6596412,11,9,119.35,361.8633395501653,6,63615,0
6649919,11,10,116.23809523809524,367.07208581049633,6,63615,0
6687929,11,11,113.4090909090909,373.0601320563308,6,63615,0
6723364,11,12,110.82608695652173,379.125667761023,6,63615,0
1538080,1,1,106.5,138.48428178543514,6,62533,0
1572341,1,2,133.33333333333334,254.39767043454026,6,62533,0
1605814,1,3,121.25,302.0273319163164,6,62533,0
1641671,2,3,107.8,328.32387494608366,6,443,0
6897777,11,13,111.45833333333333,387.80606909260035,6,63615,0
3112055,3,0,228.0,219.79042185775168,17,5353,0
134284181,38,0,92.0,26.034339792619722,17,137,0
0,1,0,70.0,0,17,5353,0
62321,2,0,70.0,2246.4012976430486,17,5353,0
5371170,2,0,70.0,26.06508083180448,17,5355,0
5455138,2,0,70.0,25.663875499278642,17,5355,0
7196643,12,13,109.16,379.20453821432375,6,5222,0
61185175,2,0,82.0,2.6803878265977867,17,57621,0
131503823,38,0,81.0,23.40616362931829,17,5353,0
0,1,0,179.0,0,17,1900,0
0,1,0,92.0,0,17,137,0
6274405,2,0,92.0,29.325487586543694,17,137,0
3605463,4,0,231.5,256.8324259934477,17,5353,0
135219111,24,0,92.0,16.32905269492689,17,137,0
135226337,23,0,92.0,15.647839347725519,17,137,0
6280493,2,0,92.0,29.297061934384008,17,137,0
135150717,4,0,92.0,2.7228860302403053,17,137,0
135296161,4,0,92.0,2.7199589024492368,17,137,0
135316320,4,0,92.0,2.719553691401566,17,137,0
6367012,3,0,92.0,43.34843229882137,17,137,0
135298393,4,0,92.0,2.719914034931616,17,137,0
134860075,4,0,92.0,2.728754219565398,17,137,0
135347130,6,0,92.0,4.078401941805217,17,137,0
0,1,0,103.0,0,17,5353,0
0,1,0,216.0,0,17,138,0
56977,2,0,216.0,7581.938848695085,17,138,0
147671,2,0,111.0,1503.3371941896642,17,5353,0
188030,3,0,119.0,1898.6307439491995,17,5353,0
230150,4,0,127.0,2207.247141112353,17,5353,0
273939,5,0,131.8,2405.6376059955423,17,5353,0
8253248,12,14,160.57692307692307,505.8614075533745,6,63615,0
8292887,12,15,161.11111111111111,524.5458564933055,6,63615,0
8337096,13,15,157.28571428571428,528.2414597190938,6,5222,0
8374135,13,16,201.72413793103448,698.5795732621335,6,63615,0
8413791,13,17,203.03333333333333,723.9304728798661,6,63615,0
8450210,14,17,198.2258064516129,727.2008543355129,6,5222,0
8485275,14,18,197.46875,744.7018066540086,6,63615,0
594027,6,0,143.16666666666666,1446.0609520568069,17,5353,0
92245565,20,0,347.4,75.32069394105767,17,5353,0
136766957,4,0,92.0,2.6907083894318187,17,137,0
136592067,25,0,92.0,16.838459527199845,17,137,0
136627493,26,0,92.0,17.507457253284308,17,137,0
136673962,27,0,92.0,18.174639474399946,17,137,0
136712565,28,0,92.0,18.842452352842553,17,137,0
136753351,29,0,92.0,19.509576706616464,17,137,0
136881425,4,0,92.0,2.6884582741410243,17,137,0
136857429,4,0,92.0,2.688929640505939,17,137,0
136924882,25,0,92.0,16.797531284893125,17,137,0
136962199,26,0,92.0,17.464672804712674,17,137,0
137000449,27,0,92.0,18.131327319641787,17,137,0
137103851,5,0,92.0,3.3551209216717464,17,137,0
136876455,25,0,92.0,16.8034742778439,17,137,0
136916416,26,0,92.0,17.47051279125824,17,137,0
136932965,24,0,92.0,16.12467817127038,17,137,0
136968805,25,0,92.0,16.792144683883652,17,137,0
0,1,0,82.0,0,17,5353,0
49109,2,0,82.0,3339.4626494676695,17,5353,0
137247829,23,0,92.0,15.41736586054608,17,137,0
137291797,24,0,92.0,16.082534030850123,17,137,0
136220590,140,0,407.48571428571427,418.7913123299961,17,5353,0
5708375,5,0,259.2,227.03482110719352,17,5353,0
9572198,15,18,193.12121212121212,665.7822395896536,6,5222,0
9624231,15,19,191.1764705882353,675.3786284230384,6,63615,0
9678639,15,20,190.31428571428572,688.2165341984875,6,63615,0
9737650,15,21,204.36111111111111,755.5210283520166,6,63615,0
9793889,16,21,200.2972972972973,756.6962668012251,6,5222,0
9846166,16,22,198.05263157894737,764.3583840850083,6,63615,0
9913750,17,22,194.35897435897436,764.5945970450215,6,5222,0
136881510,144,0,380.09027777777777,399.8567804880917,17,5353,0
136939895,145,0,380.13793103448273,402.5123572527731,17,5353,0
132615510,3,0,247.0,5.587581694454695,17,5353,0
137953602,27,0,92.0,18.006053876383778,17,137,0
138010229,28,0,92.0,18.665283024658777,17,137,0
138070944,29,0,92.0,19.32339941582201,17,137,0
138111853,6,0,92.0,3.9967604993081283,17,137,0
0,1,0,115.0,0,17,5353,0
50251,2,0,115.0,4576.979266499027,17,5353,0
0,1,0,216.0,0,17,1900,0
0,1,0,216.0,0,17,138,0
41671,2,0,216.0,10366.912467602313,17,138,0
123058076,6,0,410.8333333333333,20.031192403253858,17,5353,0
133291827,33,0,212.27272727272728,52.55385952360686,17,5353,0
94395352,21,0,341.42857142857144,75.95712965287326,17,5353,0
137049024,128,0,383.890625,358.54323167107805,17,5353,0
137098130,129,0,383.91472868217056,361.23760156272135,17,5353,0
10881387,18,22,194.15,713.6957662828222,6,5222,0
10932091,19,22,193.9512195121951,727.3997104717093,6,5222,0
10981561,20,22,192.38095238095238,735.7788081920788,6,5222,0
11034657,21,22,190.88372093023256,743.8381899417731,6,5222,0
133244772,8,0,437.25,26.252436998738037,17,5353,0
0,1,0,212.0,0,17,1900,0
124113145,7,0,394.57142857142856,22.253887624620926,17,5353,0
0,1,0,115.0,0,17,5353,0
139435144,18,0,92.0,11.876489253641891,17,137,0
4027888,2,0,179.0,88.88030926608496,17,1900,0
4361531,3,0,70.0,48.14822767408996,17,5353,0
4399720,4,0,70.0,63.64040035836585,17,5353,0
0,1,0,64.0,0,17,5355,0
0,1,0,64.0,0,17,5355,0
11543481,21,23,187.77272727272728,715.7286368104473,6,63615,0
11586682,21,24,184.8,717.7205346163033,6,63615,0
11639664,22,24,184.2608695652174,728.1996886089843,6,5222,0
11691313,22,25,181.48936170212767,729.6015408471507,6,63615,0
11736301,22,26,178.83333333333334,731.4059059698899,6,63615,0
11789586,23,26,177.71428571428572,738.617944197943,6,5222,0
0,1,0,66.0,0,6,5357,0
11871769,23,27,175.24,738.0534324658714,6,63615,0
0,1,0,58.0,0,6,7680,0
139129341,64,0,386.71875,177.8920230439665,17,5353,0
129958420,12,0,456.0833333333333,42.11346950992288,17,5353,0
0,1,0,92.0,0,17,137,0
12379436,2,0,416.5,67.28900531058206,17,5353,0
0,1,0,698.0,0,17,3702,0
139617911,5,0,92.0,3.294706219098583,17,137,0
12252132,23,28,172.86274509803923,719.5482282092644,6,63615,0
456558,1,1,66.0,289.1192957298557,6,63621,0
496035,2,1,62.0,374.9731048524314,6,5357,0
536042,3,1,116.25,867.4678371962797,6,5357,0
575978,4,1,250.4,2173.6912812573732,6,5357,0
528249,1,1,56.0,212.02102328041707,6,57397,0
140601767,5,0,92.0,3.271651627204835,17,137,0
74864462,4,0,177.0,9.457090554494739,17,17500,0
74891223,2,0,177.0,4.726855615169449,17,17500,0
74973953,5,0,177.0,11.804099483695012,17,17500,0
75026246,6,0,177.0,14.155046430313488,17,17500,0
96418705,22,0,336.0,76.66562153260531,17,5353,0
140701812,5,0,92.0,3.2693253217499025,17,137,0
140774449,28,0,92.0,18.29877512003802,17,137,0
140854171,5,0,92.0,3.265788966526881,17,137,0
140803306,30,0,92.0,19.60181242699248,17,137,0
140755855,30,0,92.0,19.608420507185013,17,137,0
52426972,2,0,82.0,3.128160787860147,17,57621,0
140828484,7,0,92.0,4.572938516065811,17,137,0
11992247,3,0,92.0,23.01486932278948,17,137,0
140903022,27,0,92.0,17.629146342228974,17,137,0
13440749,3,0,594.6666666666666,132.73068954061236,17,5353,0
140950830,26,0,92.0,16.97045688988368,17,137,0
140837941,5,0,92.0,3.266165314701499,17,137,0
0,1,0,586.0,0,17,5353,0
141000300,5,0,92.0,3.2624044023217165,17,137,0
141077254,5,0,92.0,3.2606248475347477,17,137,0
12088233,4,0,92.0,30.442825775089954,17,137,0
139317957,25,0,76.0,13.637868577303449,17,5353,0
139361926,26,0,76.0,14.178908488264133,17,5353,0
13854590,4,0,487.0,140.60321340946294,17,5353,0
0,1,0,96.0,0,17,5353,0
141162571,7,0,92.0,4.562115810073025,17,137,0
1896083,4,2,217.66666666666666,688.7881105810919,6,63621,0
1933860,4,3,402.85714285714283,1458.2232217731585,6,63621,0
1968318,4,4,470.625,1912.7999944765616,6,63621,0
2007158,5,4,424.3333333333333,1902.690232651841,6,5357,0
2047847,6,4,387.3,1891.2545412061272,6,5357,0
2083214,6,5,357.0,1885.067504879753,6,63621,0
2121325,7,5,331.75,1876.6568418667568,6,5357,0
13991836,23,29,173.01923076923077,643.0178251329183,6,63615,0
14031081,23,30,173.16981132075472,654.1192167199051,6,63615,0
14068401,24,30,170.96296296296296,656.2223714094057,6,5222,0
10325270,2,0,212.0,41.06429981830094,17,1900,0
141580661,6,0,219.16666666666666,9.28799166615941,17,5353,0
136566996,7,0,460.0,23.578171013270694,17,5353,0
7904404,2,0,92.0,23.278161920527545,17,137,0
137432409,11,0,305.90909090909093,24.48476326150087,17,5353,0
141810364,5,0,92.0,3.2437685418682696,17,137,0
14339334,24,31,170.14545454545456,652.61048257761,6,63615,0
14376381,25,31,168.07142857142858,654.6849235574114,6,5222,0
141724223,39,0,92.0,25.316773100488874,17,137,0
0,1,0,121.0,0,17,5353,0
0,1,0,121.0,0,17,5353,0
137071241,4,0,321.75,9.389278064853078,17,5353,0
7250457,2,0,92.0,25.37770966999623,17,137,0
98305262,23,0,331.04347826086956,77.45261870781599,17,5353,0
98342653,24,0,326.5416666666667,79.69075187672894,17,5353,0
121394329,96,0,107.3125,84.86393111277637,17,5353,0
13648703,4,0,92.0,26.962267261934738,17,137,0
142205724,6,0,92.0,3.881700263306624,17,137,0
7828108,5,0,70.0,44.7106714404948,17,5353,0
3426337,2,0,64.0,37.357674405043845,17,5355,0
7923842,6,0,70.0,53.004585977947045,17,5353,0
143093020,6,0,92.0,3.8576305001175424,17,137,0
3519230,2,0,64.0,36.37158394127551,17,5355,0
142936705,31,0,92.0,19.952887522880513,17,137,0
143045504,29,0,92.0,18.651407584695882,17,137,0
143063603,6,0,92.0,3.858423701325501,17,137,0
143175665,6,0,92.0,3.8554037759116224,17,137,0
91775522,5,0,267.6,14.579050791090555,17,5353,0
143060303,8,0,92.0,5.144683612617569,17,137,0
143080030,28,0,92.0,18.003910003864455,17,137,0
143165830,31,0,92.0,19.92095455007849,17,137,0
143124483,27,0,92.0,17.355521165297006,17,137,0
4250771,2,0,115.0,54.107824610517184,17,5353,0
143125451,6,0,92.0,3.8567563907396676,17,137,0
14249090,5,0,92.0,32.28276287920679,17,137,0
139861760,8,0,335.875,19.211827332783788,17,5353,0
143384970,6,0,92.0,3.8497758815006886,17,137,0
143464208,6,0,92.0,3.8476495790150955,17,137,0
99538851,25,0,316.6,79.51669002364555,17,5353,0
117977859,15,0,262.0,33.31133486290713,17,5353,0
2351520,2,0,116.0,98.65956780660473,17,5353,0
2390245,3,0,128.0,160.65295804184086,17,5353,0
2429536,4,0,138.0,227.20380097929228,17,5353,0
2480754,5,0,147.2,296.6839471417596,17,5353,0
143653065,8,0,92.0,5.123454868763547,17,137,0
143685721,7,0,328.57142857142856,16.00715771510212,17,5353,0
143793365,6,0,92.0,3.8388419190816134,17,137,0
1820348,2,0,121.0,132.9416115822034,17,5353,0
1923205,2,0,121.0,125.83156383615714,17,5353,0
100123697,26,0,340.84615384615387,88.51051489977274,17,5353,0
144656369,19,0,92.0,12.08380942141566,17,137,0
0,1,0,212.0,0,17,1900,0
140789153,9,0,336.44444444444446,21.50733862014202,17,5353,0
4607627,2,0,92.0,39.93378051466144,17,137,0
100448097,27,0,340.9259259259259,91.63936653786709,17,5353,0
0,1,0,82.0,0,17,5353,0
52651,2,0,82.0,3114.8266405839627,17,5353,0
143844844,146,0,380.1849315068493,385.8810536184979,17,5353,0
143902765,147,0,380.2312925170068,388.4150496742686,17,5353,0
6549819,2,0,216.0,65.95601874829849,17,1900,0
259838,3,0,82.0,946.7407544022396,17,5353,0
327916,4,0,82.0,1000.2557198737803,17,5353,0
0,1,0,484.0,0,17,5353,0
6160294,2,0,212.0,68.8278832389909,17,1900,0
0,1,0,179.0,0,17,1900,0
143667153,130,0,383.9384615384615,347.4141351559054,17,5353,0
143723355,131,0,383.9618320610687,349.9709556415702,17,5353,0
13684158,6,0,277.6666666666667,121.74661403027226,17,5353,0
144467764,148,0,380.27702702702703,389.57479713535884,17,5353,0
144527591,149,0,380.32214765100673,392.09122169239873,17,5353,0
145590354,7,0,92.0,4.4233699506467214,17,137,0
145741815,6,0,92.0,3.78751972284295,17,137,0
145753177,7,0,92.0,4.418428533508401,17,137,0
16718733,5,0,92.0,27.51404576480413,17,137,0
145567229,11,0,241.45454545454547,18.2458648461066,17,5353,0
145670010,29,0,92.0,18.315369089038434,17,137,0
145676803,28,0,92.0,17.682979999245482,17,137,0
145658358,7,0,92.0,4.42130479329193,17,137,0
130659312,3,0,389.6666666666667,8.946932089920685,17,5353,0
130711532,4,0,350.75,10.733559385398001,17,5353,0
145763908,7,0,92.0,4.41810325356314,17,137,0
145738978,7,0,92.0,4.418859010988634,17,137,0
145781095,8,0,92.0,5.048665577988258,17,137,0
25410201,3,0,216.0,25.501568680472943,17,138,0
145859566,9,0,92.0,5.676693119585686,17,137,0
11025943,3,0,179.0,48.703313918388034,17,1900,0
145106090,141,0,407.51063829787233,395.97924311463026,17,5353,0
145162629,142,0,407.53521126760563,398.6563219317018,17,5353,0
145218098,143,0,407.55944055944053,401.3342740127323,17,5353,0
145291310,144,0,407.5833333333333,403.96084100496734,17,5353,0
17251877,6,0,92.0,31.99651695241075,17,137,0
12354565,3,0,92.0,22.339918954132578,17,137,0
25892969,4,0,216.0,33.36813123506688,17,138,0
145063985,132,0,383.9848484848485,349.404436107938,17,5353,0
145121985,133,0,384.0075187969925,351.931512506012,17,5353,0
146302064,7,0,92.0,4.401851768858297,17,137,0
146412853,9,0,92.0,5.655241182552774,17,137,0
147107355,7,0,92.0,4.377755268868587,17,137,0
147159985,8,0,92.0,5.00135954821794,17,137,0
147219535,9,0,92.0,5.624253579432158,17,137,0
26885021,3,0,216.0,24.10264024710095,17,138,0
26935799,4,0,216.0,32.07627128830638,17,138,0
147191448,30,0,92.0,18.751089309820106,17,137,0
147173649,32,0,92.0,20.003580865269893,17,137,0
147134084,32,0,92.0,20.008959862708934,17,137,0
147151043,9,0,92.0,5.6268714158176705,17,137,0
146466883,5,0,92.0,3.1406416881143366,17,137,0
27425545,3,0,216.0,23.62760643915041,17,138,0
146570236,6,0,92.0,3.7661124904666274,17,137,0
27535289,4,0,216.0,31.37791620697144,17,138,0
11732303,7,0,151.28571428571428,90.2636014916748,17,5353,0
107706012,21,0,93.61904761904762,18.25339146162967,17,5353,0
147267896,7,0,92.0,4.37298294932146,17,137,0
0,1,0,167.0,0,17,1900,0
6189759,6,0,137.16666666666666,132.96154736665693,17,5353,0
12545219,3,0,92.0,22.000411908633215,17,137,0
146855528,150,0,380.3666666666667,388.51108114122087,17,5353,0
0,1,0,179.0,0,17,1900,0
142681343,34,0,209.52941176470588,49.92944309526777,17,5353,0
147257288,65,0,386.75384615384615,170.71480986503255,17,5353,0
147849376,12,0,249.16666666666666,20.22328444780973,17,5353,0
132822718,5,0,312.0,11.744978713015099,17,5353,0
146996999,145,0,407.60689655172416,402.06943004575436,17,5353,0
6676445,7,0,131.28571428571428,137.64810449151236,17,5353,0
16614871,3,0,212.0,38.27896045135347,17,1900,0
105622859,14,0,167.0,22.13535972231547,17,1900,0
0,1,0,179.0,0,17,1900,0
142726821,9,0,441.1111111111111,27.815374530160405,17,5353,0
142580079,5,0,474.0,16.62223791255724,17,5353,0
0,1,0,211.0,0,17,1900,0
133164706,7,0,416.42857142857144,21.890184588112085,17,5353,0
115828630,6,0,438.1666666666667,22.697324352658168,17,5353,0
134478428,4,0,467.0,13.890703632577841,17,5353,0
134426166,7,0,400.14285714285717,20.836717078313175,17,5353,0
37018214,3,2,128.4,17.342813782147363,17,53,0
0,1,0,891.0,0,17,5353,0
56097,2,0,1029.5,36703.7920532447,17,5353,0
134018818,8,0,398.0,23.757857537174818,17,5353,0
0,1,0,110.0,0,17,5353,0
123550831,8,0,359.0,23.245493080237257,17,5353,0
135557801,6,0,362.3333333333333,16.03743914799567,17,5353,0
149378852,34,0,672.5,153.06718187437193,17,5353,0
37463799,3,3,146.33333333333334,23.435957021932126,17,51084,0
0,1,0,66.0,0,6,27017,0
40304,1,1,60.0,2977.3583834177275,6,63625,0
137523853,8,0,465.0,27.049852791228272,17,5353,0
139693573,11,0,568.9090909090909,44.798052224822975,17,5353,0
135110217,8,0,369.625,21.885835567235596,17,5353,0
746774,3,0,724.0,2908.5069214906707,17,5353,0
134404503,6,0,326.8333333333333,14.59028490645596,17,5353,0
147624569,27,0,76.0,13.900125194627044,17,5353,0
8224873,8,0,137.875,134.1054091878051,17,5353,0
147724204,28,0,76.0,14.40522226281578,17,5353,0
0,1,0,70.0,0,17,5355,0
0,1,0,70.0,0,17,5355,0
10025778,3,0,92.0,27.529035500351583,17,137,0
150305651,20,0,92.0,12.241721981979989,17,137,0
149098437,151,0,380.41059602649005,385.26225259587704,17,5353,0
150343372,10,0,92.0,6.119325286178975,17,137,0
2259807,2,0,179.0,158.4205506439379,17,1900,0
2298114,3,0,179.0,233.66981544022605,17,1900,0
150356053,7,0,92.0,4.283166414646625,17,137,0
146618248,39,0,81.0,21.545749135068625,17,5353,0
18597729,7,0,282.0,106.14199067669531,17,5353,0
132250689,7,0,155.0,8.204116001908687,17,1990,0
0,1,0,75.0,0,17,5355,0
149267739,146,0,407.63013698630135,398.70637946046776,17,5353,0
150138183,10,0,92.0,6.12768835027616,17,137,0
0,1,0,212.0,0,17,1900,0
149958904,40,0,92.0,24.540056493818852,17,137,0
149713789,7,0,92.0,4.301540968832426,17,137,0
135345028,7,0,337.42857142857144,17.45169382100364,17,5353,0
137377737,6,0,389.0,16.989652282800204,17,5353,0
149115595,134,0,384.02985074626866,345.10139410875746,17,5353,0
9580402,2,0,364.0,75.98845953197412,17,5353,0
6396676,2,0,212.0,66.28442581560279,17,1900,0
140962206,13,0,452.9230769230769,41.77006129436672,17,5353,0
106802870,28,0,332.67857142857144,87.2167567645904,17,5353,0
73479171,2,0,283.0,7.7028631152737335,17,5353,0
149347812,9,0,434.6666666666667,26.19388877729977,17,5353,0
